Section,X,Y,Z
Section-{44},73.51,56.88,0
Section-{44},72.95,56.21,0
Section-{44},72.25,55.49,0
Section-{44},62.25,55.26,0
Section-{44},71.42,54.93,0
Section-{44},74.06,57.53,0
Section-{44},70.4,54.34,0
Section-{44},64.88,53.93,0
Section-{44},65.79,53.95,0
Section-{44},65.91,53.7,0
Section-{44},63.35,54.52,0
Section-{44},63.62,54.41,0
Section-{44},62.32,55.12,0
Section-{44},65,53.89,0
Section-{44},65.75,53.7,0
Section-{44},70.59,54.46,0
Section-{44},69.21,53.92,0
Section-{44},62.64,54.94,0
Section-{44},65.71,53.76,0
Section-{44},72.01,55.36,0
Section-{44},66.1,53.67,0
Section-{44},68.15,53.7,0
Section-{44},63.31,54.56,0
Section-{44},67.99,53.67,0
Section-{44},69.37,53.98,0
Section-{44},68.7,53.84,0
Section-{44},74.02,57.61,0
Section-{44},63.15,54.62,0
Section-{44},71.38,54.87,0
Section-{44},73.62,57.03,0
Section-{44},62.76,55.06,0
Section-{44},62.72,54.9,0
Section-{44},73.47,56.81,0
Section-{44},73.27,56.54,0
Section-{44},68.47,53.75,0
Section-{44},62.09,55.32,0
Section-{44},64.69,53.95,0
Section-{44},67.8,53.65,0
Section-{44},62.48,55.01,0
Section-{44},71.77,55.16,0
Section-{44},72.76,55.99,0
Section-{44},72.64,55.88,0
Section-{44},72.25,55.54,0
Section-{44},68.62,53.79,0
Section-{44},72.17,55.48,0
Section-{44},68.19,53.74,0
Section-{44},66.42,53.67,0
Section-{44},72.36,55.63,0
Section-{44},63.9,54.25,0
Section-{44},71.89,55.21,0
Section-{44},68.66,53.78,0
Section-{44},64.49,54.04,0
Section-{44},71.46,54.94,0
Section-{44},66.3,53.68,0
Section-{44},70.79,54.54,0
Section-{44},67.29,53.62,0
Section-{44},68.31,53.73,0
Section-{44},66.77,53.65,0
Section-{44},70.91,54.63,0
Section-{44},69.57,54.07,0
Section-{44},63.82,54.29,0
Section-{44},64.53,54.03,0
Section-{44},64.61,54.21,0
Section-{44},72.56,55.83,0
Section-{44},72.8,56.07,0
Section-{44},67.99,53.71,0
Section-{44},69.84,54.12,0
Section-{44},67.68,53.65,0
Section-{44},74.17,57.8,0
Section-{44},66.93,53.62,0
Section-{44},64.18,54.12,0
Section-{44},62.25,55.16,0
Section-{44},72.6,55.82,0
Section-{44},73.23,56.5,0
Section-{44},70.2,54.25,0
Section-{44},63.47,54.51,0
Section-{44},71.62,55.04,0
Section-{44},65.32,53.84,0
Section-{44},65.87,53.73,0
Section-{44},73.35,56.66,0
Section-{44},71.1,54.76,0
Section-{44},67.13,53.64,0
Section-{44},63.98,54.26,0
Section-{44},72.44,55.69,0
Section-{44},62.05,55.38,0
Section-{44},67.48,53.64,0
Section-{44},71.3,54.82,0
Section-{44},73.86,57.41,0
Section-{44},62.95,54.76,0
Section-{44},65.59,53.75,0
Section-{44},62.84,54.84,0
Section-{44},62.76,54.88,0
Section-{44},69.49,54.27,0
Section-{44},71.22,54.98,0
Section-{44},70.51,54.43,0
Section-{44},64.69,54.01,0
Section-{44},64.8,53.95,0
Section-{44},69.8,54.35,0
Section-{44},65.36,53.78,0
Section-{44},70.59,54.45,0
Section-{44},69.73,54.07,0
Section-{44},64.88,53.92,0
Section-{44},64.33,54.14,0
Section-{44},62.25,55.43,0
Section-{44},62.4,55.1,0
Section-{44},71.22,54.77,0
Section-{44},73.7,57.19,0
Section-{44},66.38,53.65,0
Section-{44},65.36,53.82,0
Section-{44},68.31,53.72,0
Section-{44},73.78,57.28,0
Section-{44},64.37,54.07,0
Section-{44},62.99,54.68,0
Section-{44},68.86,53.82,0
Section-{44},73.03,56.3,0
Section-{44},66.58,53.67,0
Section-{44},66.62,53.63,0
Section-{44},67.8,53.67,0
Section-{44},64.1,54.21,0
Section-{44},65.55,53.79,0
Section-{44},70.08,54.23,0
Section-{44},67.09,53.6,0
Section-{44},70.91,54.57,0
Section-{44},71.73,55.15,0
Section-{44},67.48,53.65,0
Section-{44},66.22,53.67,0
Section-{44},62.13,55.27,0
,,,
Section-{45},13.66,52.61,0
Section-{45},13.98,52.89,0
Section-{45},13.74,52.69,0
Section-{45},11.07,51.86,0
Section-{45},7.48,53.93,0
Section-{45},13.31,52.42,0
Section-{45},7.48,54.17,0
Section-{45},10.55,51.88,0
Section-{45},7.76,53.83,0
Section-{45},7.8,53.48,0
Section-{45},14.33,53.23,0
Section-{45},6.89,55.29,0
Section-{45},15.04,54.23,0
Section-{45},8.47,52.8,0
Section-{45},15.12,54.37,0
Section-{45},15.28,54.93,0
Section-{45},15.2,54.57,0
Section-{45},7.84,53.41,0
Section-{45},7.05,54.93,0
Section-{45},7.95,53.29,0
Section-{45},7.44,53.98,0
Section-{45},10,52.02,0
Section-{45},12.09,51.92,0
Section-{45},8.23,53.03,0
Section-{45},12.8,52.39,0
Section-{45},15.32,54.91,0
Section-{45},13.03,52.34,0
Section-{45},7.56,53.85,0
Section-{45},13.62,52.59,0
Section-{45},9.84,52.33,0
Section-{45},11.97,51.93,0
Section-{45},6.89,55.1,0
Section-{45},8.7,52.62,0
Section-{45},11.38,51.86,0
Section-{45},7.17,54.54,0
Section-{45},10.36,51.92,0
Section-{45},9.33,52.22,0
Section-{45},7.09,55.12,0
Section-{45},13.47,52.44,0
Section-{45},10.08,51.97,0
Section-{45},9.69,52.14,0
Section-{45},9.02,52.61,0
Section-{45},11.58,51.83,0
Section-{45},14.65,53.54,0
Section-{45},8.62,52.61,0
Section-{45},7.13,54.6,0
Section-{45},8.15,53.04,0
Section-{45},12.76,52.13,0
Section-{45},12.92,52.19,0
Section-{45},13.15,52.36,0
Section-{45},14.18,53.08,0
Section-{45},13.51,52.55,0
Section-{45},11.03,51.82,0
Section-{45},7.05,54.88,0
Section-{45},14.18,53.04,0
Section-{45},7.29,54.26,0
Section-{45},11.93,51.92,0
Section-{45},14.73,53.73,0
Section-{45},14.1,52.95,0
Section-{45},15.28,54.82,0
Section-{45},12.36,52,0
Section-{45},7.88,53.43,0
Section-{45},15.36,55.07,0
Section-{45},15.59,56.33,0
Section-{45},12.44,52.02,0
Section-{45},7.25,54.35,0
Section-{45},11.22,51.82,0
Section-{45},8.86,52.5,0
Section-{45},15.4,55.22,0
Section-{45},8.74,52.58,0
Section-{45},15.55,56.05,0
Section-{45},9.53,52.16,0
Section-{45},9.21,52.48,0
Section-{45},14.29,53.16,0
Section-{45},8.19,53.26,0
Section-{45},11.73,51.92,0
Section-{45},14.25,53.15,0
Section-{45},11.54,51.86,0
Section-{45},10.87,51.89,0
Section-{45},8.51,53.03,0
Section-{45},14.02,52.96,0
Section-{45},10.71,51.89,0
Section-{45},7.92,53.33,0
Section-{45},12.32,52.03,0
Section-{45},13.82,52.76,0
Section-{45},12.25,51.95,0
Section-{45},7.21,54.45,0
Section-{45},12.8,52.18,0
Section-{45},14.96,54.04,0
Section-{45},10.75,51.82,0
Section-{45},15.55,56.32,0
Section-{45},13.86,52.83,0
Section-{45},6.93,55.93,0
Section-{45},14.49,53.41,0
Section-{45},8.55,52.72,0
Section-{45},8.27,52.95,0
Section-{45},14.45,53.29,0
Section-{45},10.51,51.93,0
Section-{45},15.51,55.85,0
Section-{45},15.55,55.94,0
Section-{45},8.78,52.54,0
Section-{45},15.63,55.54,0
Section-{45},15.24,54.7,0
Section-{45},7.13,54.7,0
Section-{45},9.84,52.08,0
Section-{45},7.6,53.73,0
Section-{45},12.64,52.14,0
Section-{45},15.4,55.32,0
Section-{45},11.77,51.91,0
Section-{45},9.29,52.3,0
Section-{45},10.55,51.89,0
Section-{45},10.87,51.82,0
Section-{45},11.42,51.85,0
Section-{45},8.11,53.11,0
Section-{45},15.43,55.55,0
Section-{45},12.52,52.11,0
Section-{45},8.98,52.42,0
Section-{45},8.58,52.73,0
Section-{45},7.76,53.73,0
Section-{45},8.31,52.89,0
Section-{45},14.88,53.95,0
Section-{45},12.8,52.14,0
Section-{45},10.4,52.2,0
Section-{45},10.2,51.95,0
Section-{45},15.59,56.14,0
Section-{45},9.33,52.24,0
Section-{45},14.81,53.48,0
Section-{45},7.52,53.9,0
Section-{45},14.81,53.79,0
Section-{45},11.22,51.86,0
Section-{45},9.14,52.39,0
Section-{45},15.2,54.51,0
Section-{45},10.04,52.14,0
Section-{45},15.08,54.35,0
Section-{45},12.6,52.05,0
Section-{45},7.01,55.04,0
Section-{45},9.88,52.02,0
Section-{45},14.49,53.48,0
Section-{45},11.93,51.88,0
Section-{45},7.99,53.22,0
Section-{45},6.93,54.85,0
Section-{45},61.06,56.42,0
Section-{45},59.53,58.79,0
Section-{45},60.04,57.82,0
Section-{45},61.34,56.17,0
Section-{45},59.57,58.71,0
Section-{45},60.28,57.46,0
Section-{45},60.32,57.42,0
Section-{45},61.69,56.09,0
Section-{45},62.01,55.53,0
Section-{45},61.62,55.83,0
Section-{45},61.22,56.22,0
Section-{45},61.5,55.99,0
Section-{45},59.69,58.54,0
Section-{45},60.95,56.56,0
Section-{45},60.47,57.4,0
Section-{45},60.08,57.7,0
Section-{45},60.87,56.67,0
Section-{45},59.61,58.7,0
Section-{45},61.03,56.53,0
Section-{45},60.59,56.98,0
Section-{45},61.46,56,0
Section-{45},59.61,58.66,0
Section-{45},59.96,57.98,0
Section-{45},59.8,58.27,0
Section-{45},61.85,55.64,0
Section-{45},60,58.1,0
Section-{45},60.47,57.12,0
Section-{45},60.4,57.2,0
Section-{45},61.93,55.58,0
Section-{45},61.22,56.3,0
Section-{45},61.18,56.51,0
Section-{45},60.43,57.13,0
Section-{45},61.73,55.8,0
Section-{45},59.88,58.04,0
Section-{45},61.97,55.8,0
Section-{45},59.49,58.91,0
Section-{45},61.1,56.36,0
Section-{45},61.54,55.95,0
Section-{45},61.38,56.08,0
Section-{45},61.89,55.67,0
Section-{45},60.75,57.06,0
Section-{45},60.79,56.72,0
Section-{45},60.36,57.29,0
Section-{45},60.2,57.57,0
Section-{45},60.71,56.89,0
Section-{45},61.46,56.25,0
Section-{45},59.73,58.32,0
Section-{45},60.51,57.07,0
Section-{45},60.16,57.64,0
Section-{45},111.22,68.67,0
Section-{45},113.31,66.65,0
Section-{45},110.87,67.3,0
Section-{45},111.69,68.14,0
Section-{45},111.46,67.28,0
Section-{45},112.13,67.31,0
Section-{45},111.38,68.14,0
Section-{45},112.32,66.59,0
Section-{45},109.68,67.66,0
Section-{45},111.42,66.9,0
Section-{45},111.89,68.72,0
Section-{45},110.43,68.13,0
Section-{45},111.26,67.7,0
Section-{45},111.73,66.93,0
Section-{45},112.05,66.93,0
Section-{45},110.94,67.67,0
Section-{45},112.48,68.65,0
Section-{45},110.16,68.18,0
Section-{45},112.99,69.26,0
Section-{45},112.4,69.3,0
Section-{45},112.44,67.31,0
Section-{45},113.31,69.23,0
Section-{45},112.4,66.93,0
Section-{45},112.72,66.97,0
Section-{45},111.81,67.3,0
Section-{45},112.95,66.62,0
Section-{45},113.03,67.02,0
Section-{45},111.18,67.25,0
Section-{45},113.35,66.97,0
Section-{45},112.09,69.3,0
Section-{45},111.1,66.9,0
Section-{45},110.75,68.14,0
Section-{45},109.88,67.24,0
Section-{45},112.16,68.7,0
Section-{45},112.68,69.28,0
Section-{45},113.46,69.81,0
Section-{45},111.57,67.7,0
Section-{45},110.55,67.29,0
Section-{45},110.31,67.66,0
Section-{45},110.24,67.24,0
Section-{45},110.63,67.69,0
Section-{45},111.06,68.14,0
Section-{45},111.93,67.73,0
Section-{45},111.53,68.67,0
Section-{45},110.94,68.69,0
Section-{45},109.84,68.18,0
Section-{45},110,67.69,0
Section-{45},66.62,53.77,0
Section-{45},72.64,56.14,0
Section-{45},74.06,58.05,0
Section-{45},68.98,54.02,0
Section-{45},72.68,56.2,0
Section-{45},63.15,54.74,0
Section-{45},73.62,57.42,0
Section-{45},70.08,54.42,0
Section-{45},64.14,54.3,0
Section-{45},70.2,54.49,0
Section-{45},64.88,54.04,0
Section-{45},63.47,54.61,0
Section-{45},71.46,55.17,0
Section-{45},67.44,53.77,0
Section-{45},62.64,55.08,0
Section-{45},71.81,55.44,0
Section-{45},69.69,54.27,0
Section-{45},67.72,53.96,0
Section-{45},68.66,53.99,0
Section-{45},69.73,54.31,0
Section-{45},68.03,54.02,0
Section-{45},67.25,53.77,0
Section-{45},66.77,53.96,0
Section-{45},73.58,57.32,0
Section-{45},65.36,53.94,0
Section-{45},70.59,54.65,0
Section-{45},64.29,54.25,0
Section-{45},73.51,57.14,0
Section-{45},62.36,55.3,0
Section-{45},70.28,54.53,0
Section-{45},70.87,54.79,0
Section-{45},71.81,55.59,0
Section-{45},65.36,53.94,0
Section-{45},62.25,55.33,0
Section-{45},68.51,53.93,0
Section-{45},63.7,54.47,0
Section-{45},67.95,53.83,0
Section-{45},68.35,53.91,0
Section-{45},63.55,54.55,0
Section-{45},74.21,58.21,0
Section-{45},65.28,54.19,0
Section-{45},64.61,54.13,0
Section-{45},67.09,53.77,0
Section-{45},66.42,53.77,0
Section-{45},67.84,53.79,0
Section-{45},66.77,53.74,0
Section-{45},62.88,55,0
Section-{45},70.36,54.54,0
Section-{45},65.91,53.82,0
Section-{45},69.57,54.24,0
Section-{45},71.06,55.11,0
Section-{45},64.14,54.52,0
Section-{45},73.27,56.86,0
Section-{45},68.86,53.99,0
Section-{45},62.05,55.55,0
Section-{45},71.77,55.38,0
Section-{45},63.82,54.46,0
Section-{45},72.72,56.26,0
Section-{45},65.55,53.9,0
Section-{45},73.86,57.79,0
Section-{45},65,54.24,0
Section-{45},62.52,55.17,0
Section-{45},65.91,53.83,0
Section-{45},74.14,58.12,0
Section-{45},63.94,54.43,0
Section-{45},69.21,54.07,0
Section-{45},70.43,54.61,0
Section-{45},63.86,54.65,0
Section-{45},62.6,55.17,0
Section-{45},68.66,53.93,0
Section-{45},70.71,54.71,0
Section-{45},63.86,54.42,0
Section-{45},72.28,55.87,0
Section-{45},73.82,57.7,0
Section-{45},69.88,54.32,0
Section-{45},72.29,55.8,0
Section-{45},73.11,56.67,0
Section-{45},64.18,54.29,0
Section-{45},70.95,54.83,0
Section-{45},62.44,55.23,0
Section-{45},73.31,56.92,0
Section-{45},67.4,53.99,0
Section-{45},70.08,54.44,0
Section-{45},66.1,53.79,0
Section-{45},72.52,56.03,0
Section-{45},63.35,54.66,0
Section-{45},71.97,55.58,0
Section-{45},67.05,53.99,0
Section-{45},72.4,55.91,0
Section-{45},62.17,55.41,0
Section-{45},68.39,54.12,0
Section-{45},64.73,54.07,0
Section-{45},71.06,54.92,0
Section-{45},72.72,56.25,0
Section-{45},65.04,54.02,0
Section-{45},68.15,53.85,0
Section-{45},64.49,54.21,0
Section-{45},62.95,54.86,0
Section-{45},70.79,54.75,0
Section-{45},65.2,53.99,0
Section-{45},71.62,55.3,0
Section-{45},65.55,53.89,0
Section-{45},68.66,54.18,0
Section-{45},73.23,56.82,0
Section-{45},68.35,53.84,0
Section-{45},68.66,53.94,0
Section-{45},72.44,55.98,0
Section-{45},67.68,53.77,0
Section-{45},72.88,56.42,0
Section-{45},64.37,54.24,0
Section-{45},63.66,54.53,0
Section-{45},66.22,53.79,0
Section-{45},66.06,53.83,0
Section-{45},62.84,54.97,0
Section-{45},70.55,54.61,0
Section-{45},73.47,57.13,0
Section-{45},65.79,53.85,0
Section-{45},71.77,55.42,0
Section-{45},67.99,53.83,0
Section-{45},70.67,54.66,0
Section-{45},72.09,55.67,0
Section-{45},71.3,55.08,0
Section-{45},72.25,55.79,0
Section-{45},71.42,55.14,0
Section-{45},62.72,55.28,0
Section-{45},73.07,56.65,0
Section-{45},66.38,53.79,0
Section-{45},70.4,54.76,0
Section-{45},62.76,55.05,0
Section-{45},66.26,53.77,0
Section-{45},63.31,54.71,0
Section-{45},69.65,54.25,0
Section-{45},63.27,54.91,0
Section-{45},72.95,56.48,0
Section-{45},66.5,53.98,0
Section-{45},69.96,54.41,0
Section-{45},69.29,54.1,0
Section-{45},70,54.55,0
Section-{45},68.31,53.89,0
Section-{45},63.66,54.52,0
Section-{45},63.98,54.36,0
Section-{45},73.15,56.7,0
Section-{45},66.93,53.77,0
Section-{45},63.11,54.83,0
Section-{45},72.17,55.75,0
Section-{45},74.14,58.1,0
Section-{45},65.71,53.88,0
Section-{45},69.37,54.15,0
Section-{45},73.54,57.24,0
Section-{45},73.86,57.84,0
Section-{45},73.39,57.01,0
Section-{45},68.15,53.84,0
Section-{45},8.05,64.7,0
Section-{45},9.31,64.94,0
Section-{45},7.54,65.17,0
Section-{45},8.68,64.81,0
Section-{45},9,64.86,0
Section-{45},8.37,64.78,0
Section-{45},7.78,64.7,0
Section-{45},59.35,59.37,0
Section-{45},59.04,63.2,0
Section-{45},59.43,59.15,0
Section-{45},58.96,61.36,0
Section-{45},59,60.71,0
Section-{45},59.08,60.34,0
Section-{45},58.96,61.49,0
Section-{45},59.15,59.99,0
Section-{45},58.96,62.35,0
Section-{45},58.96,61.11,0
Section-{45},59.04,60.51,0
Section-{45},58.92,61.71,0
Section-{45},59.04,63.05,0
Section-{45},59.19,59.89,0
Section-{45},58.92,61.86,0
Section-{45},59,62.95,0
Section-{45},59.08,60.49,0
Section-{45},58.96,63.45,0
Section-{45},59.27,59.64,0
Section-{45},58.96,61.61,0
Section-{45},59.04,63.67,0
Section-{45},58.96,62.08,0
Section-{45},58.96,61.21,0
Section-{45},59.23,59.7,0
Section-{45},59.08,60.75,0
Section-{45},59.11,60.24,0
Section-{45},59,62.76,0
Section-{45},58.96,62.61,0
Section-{45},59.23,59.6,0
Section-{45},58.96,62.5,0
Section-{45},59.39,59.17,0
Section-{45},59.08,63.67,0
Section-{45},59,60.99,0
Section-{45},59.47,59,0
Section-{45},58.92,62.18,0
Section-{45},59,60.62,0
Section-{45},59,62.8,0
,,,
Section-{46},12.27,52.06,0
Section-{46},14.19,53.1,0
Section-{46},8.92,52.63,0
Section-{46},11.71,51.9,0
Section-{46},12.62,52.19,0
Section-{46},10.61,51.93,0
Section-{46},9.86,52.12,0
Section-{46},10.53,51.99,0
Section-{46},8.6,52.86,0
Section-{46},15.61,56,0
Section-{46},13.29,52.37,0
Section-{46},15.53,55.65,0
Section-{46},15.69,55.79,0
Section-{46},12.58,52.11,0
Section-{46},12.78,52.15,0
Section-{46},11.95,51.98,0
Section-{46},10.18,52.06,0
Section-{46},10.69,51.93,0
Section-{46},8.8,52.69,0
Section-{46},8.33,53,0
Section-{46},9.35,52.37,0
Section-{46},14.12,52.95,0
Section-{46},15.1,54.28,0
Section-{46},8.25,53.16,0
Section-{46},9.51,52.27,0
Section-{46},14.71,53.59,0
Section-{46},15.34,54.83,0
Section-{46},7.03,55.73,0
Section-{46},8.53,52.84,0
Section-{46},15.42,55.12,0
Section-{46},14.9,53.91,0
Section-{46},10.38,51.99,0
Section-{46},7.93,53.53,0
Section-{46},14.94,53.97,0
Section-{46},11.71,51.94,0
Section-{46},11.56,51.94,0
Section-{46},7.07,54.68,0
Section-{46},14.27,53.11,0
Section-{46},9.67,52.22,0
Section-{46},14.55,53.44,0
Section-{46},7.66,53.86,0
Section-{46},13.92,52.86,0
Section-{46},14.98,54.02,0
Section-{46},13.49,52.49,0
Section-{46},7.27,54.55,0
Section-{46},9.9,52.11,0
Section-{46},15.69,55.93,0
Section-{46},15.3,54.71,0
Section-{46},15.45,55.19,0
Section-{46},9.16,52.44,0
Section-{46},7.03,55.28,0
Section-{46},15.53,55.55,0
Section-{46},13.84,52.81,0
Section-{46},10.02,52.09,0
Section-{46},11.95,51.99,0
Section-{46},8.13,53.24,0
Section-{46},15.53,55.4,0
Section-{46},11.08,51.94,0
Section-{46},9,52.52,0
Section-{46},8.05,53.35,0
Section-{46},8.09,53.33,0
Section-{46},15.61,55.9,0
Section-{46},9.47,52.54,0
Section-{46},8.45,52.94,0
Section-{46},12.97,52.25,0
Section-{46},15.57,55.8,0
Section-{46},7.86,53.63,0
Section-{46},15.65,56.21,0
Section-{46},12.31,51.99,0
Section-{46},13.92,52.83,0
Section-{46},14.71,53.66,0
Section-{46},10.93,51.9,0
Section-{46},12.42,52.06,0
Section-{46},7.74,53.78,0
Section-{46},15.69,55.76,0
Section-{46},15.49,55.28,0
Section-{46},13.37,52.48,0
Section-{46},12.11,52.01,0
Section-{46},11.4,51.9,0
Section-{46},13.13,52.35,0
Section-{46},9.12,52.48,0
Section-{46},12.82,52.22,0
Section-{46},14.86,53.81,0
Section-{46},7.38,54.28,0
Section-{46},13.57,52.55,0
Section-{46},14.63,53.52,0
Section-{46},13.68,52.66,0
Section-{46},11.2,51.91,0
Section-{46},7.07,55.03,0
Section-{46},7.03,55.14,0
Section-{46},15.02,54.06,0
Section-{46},14.51,53.56,0
Section-{46},7.07,54.93,0
Section-{46},15.26,54.55,0
Section-{46},10.38,52.01,0
Section-{46},6.99,55.1,0
Section-{46},9.82,52.19,0
Section-{46},12.62,52.09,0
Section-{46},7.23,54.68,0
Section-{46},15.65,56.02,0
Section-{46},9.98,52.13,0
Section-{46},13.6,52.57,0
Section-{46},13.01,52.29,0
Section-{46},14.82,53.66,0
Section-{46},13.33,52.44,0
Section-{46},14.43,53.28,0
Section-{46},15.22,54.43,0
Section-{46},14,52.94,0
Section-{46},11.24,51.9,0
Section-{46},14.43,53.27,0
Section-{46},7.97,53.39,0
Section-{46},8.45,53,0
Section-{46},10.73,51.94,0
Section-{46},6.99,55.33,0
Section-{46},7.86,53.59,0
Section-{46},13.8,52.72,0
Section-{46},7.94,53.46,0
Section-{46},10.57,52.12,0
Section-{46},14.16,52.99,0
Section-{46},11.91,51.93,0
Section-{46},9.71,52.36,0
Section-{46},8.09,53.61,0
Section-{46},11.56,51.9,0
Section-{46},14.35,53.21,0
Section-{46},11.08,51.87,0
Section-{46},9.47,52.29,0
Section-{46},15.65,56.29,0
Section-{46},9.27,52.41,0
Section-{46},9.16,52.43,0
Section-{46},15.45,55.26,0
Section-{46},13.84,52.79,0
Section-{46},15.42,55.03,0
Section-{46},7.78,53.69,0
Section-{46},9.39,52.33,0
Section-{46},9.75,52.15,0
Section-{46},8.8,52.65,0
Section-{46},7.34,54.42,0
Section-{46},12.42,52.02,0
Section-{46},15.38,54.96,0
Section-{46},15.18,54.31,0
Section-{46},13.49,52.54,0
Section-{46},8.64,52.78,0
Section-{46},7.07,54.81,0
Section-{46},7.5,54.12,0
Section-{46},13.21,52.38,0
Section-{46},15.26,54.65,0
Section-{46},7.54,54.03,0
Section-{46},10.85,52.07,0
Section-{46},7.62,65.31,0
Section-{46},9.67,65.27,0
Section-{46},59.59,58.8,0
Section-{46},58.88,61.47,0
Section-{46},58.88,63.73,0
Section-{46},58.84,62.22,0
Section-{46},58.84,62.59,0
Section-{46},59.04,60.47,0
Section-{46},58.88,62.78,0
Section-{46},59.39,59.25,0
Section-{46},58.84,62.09,0
Section-{46},59.23,59.63,0
Section-{46},59.19,59.75,0
Section-{46},59.08,60.32,0
Section-{46},59.19,59.87,0
Section-{46},58.96,60.99,0
Section-{46},58.88,61.18,0
Section-{46},59.31,59.47,0
Section-{46},58.96,63.88,0
Section-{46},59.04,60.35,0
Section-{46},58.92,61.07,0
Section-{46},58.96,63.31,0
Section-{46},59,60.56,0
Section-{46},58.96,63.56,0
Section-{46},58.88,61.69,0
Section-{46},59.15,60.07,0
Section-{46},58.88,61.32,0
Section-{46},59.15,60.24,0
Section-{46},59.08,60.38,0
Section-{46},58.92,61.22,0
Section-{46},59.51,58.98,0
Section-{46},58.84,61.93,0
Section-{46},58.88,61.81,0
Section-{46},59.35,59.38,0
Section-{46},58.88,62.93,0
Section-{46},58.88,61.59,0
Section-{46},58.8,63.43,0
Section-{46},59.27,59.57,0
Section-{46},59.12,60.2,0
Section-{46},59.47,59.05,0
Section-{46},58.88,62.68,0
Section-{46},58.96,63.7,0
Section-{46},59.43,59.2,0
Section-{46},58.92,63.15,0
Section-{46},58.96,60.75,0
Section-{46},58.96,63.43,0
Section-{46},58.92,63.06,0
Section-{46},59.23,59.55,0
Section-{46},58.84,62.28,0
Section-{46},61.56,56.13,0
Section-{46},60.45,57.26,0
Section-{46},60.61,57.05,0
Section-{46},59.9,58.1,0
Section-{46},60.85,56.82,0
Section-{46},60.02,57.9,0
Section-{46},59.71,58.52,0
Section-{46},61.75,55.9,0
Section-{46},60.69,57,0
Section-{46},61.44,56.15,0
Section-{46},60.53,57.15,0
Section-{46},59.98,57.99,0
Section-{46},61.16,56.47,0
Section-{46},61.64,55.96,0
Section-{46},60.26,57.53,0
Section-{46},61.91,55.78,0
Section-{46},60.41,57.3,0
Section-{46},61.48,56.11,0
Section-{46},61.56,56.06,0
Section-{46},59.9,58.15,0
Section-{46},60.38,57.4,0
Section-{46},61.95,55.71,0
Section-{46},59.82,58.24,0
Section-{46},60.61,57.09,0
Section-{46},60.81,56.83,0
Section-{46},60.73,56.93,0
Section-{46},59.63,58.71,0
Section-{46},59.75,58.49,0
Section-{46},59.75,58.6,0
Section-{46},59.75,58.4,0
Section-{46},61.28,56.31,0
Section-{46},61.4,56.25,0
Section-{46},61.87,55.82,0
Section-{46},59.55,58.77,0
Section-{46},60.89,56.78,0
Section-{46},61.08,56.53,0
Section-{46},60.22,57.65,0
Section-{46},61.75,56.19,0
Section-{46},61.79,55.83,0
Section-{46},59.78,58.34,0
Section-{46},60.97,56.7,0
Section-{46},59.98,58.07,0
Section-{46},61.71,55.98,0
Section-{46},63.31,54.84,0
Section-{46},68.51,54.3,0
Section-{46},66.73,53.95,0
Section-{46},65.71,54.28,0
Section-{46},70.75,54.99,0
Section-{46},67.29,53.97,0
Section-{46},65.79,54.03,0
Section-{46},64.69,54.29,0
Section-{46},70.59,54.94,0
Section-{46},70.51,54.87,0
Section-{46},73.03,56.93,0
Section-{46},73.19,57.12,0
Section-{46},65.04,54.21,0
